,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,date
304,40.73,West End,0.83,994.07,0,1543442529,0.63,9.24,11/28/2018 22:02
305,44.09,Back Bay,0.99,1005.3,0.1577,1543281514,0.9,11.25,11/27/2018 1:18
306,44.11,Beacon Hill,0.99,1005.33,0.1881,1543281514,0.9,11.3,11/27/2018 1:18
307,44.07,Boston University,0.99,1005.27,0.1301,1543281514,0.9,11.13,11/27/2018 1:18
308,43.87,Fenway,0.99,1005.25,0.1231,1543281514,0.91,11.15,11/27/2018 1:18
309,44.87,Financial District,0.99,1005.34,0.2125,1543281514,0.87,11.38,11/27/2018 1:18
310,44.12,Haymarket Square,0.99,1005.36,0.2232,1543281514,0.9,11.37,11/27/2018 1:18
311,44.17,North End,0.99,1005.37,0.2349,1543281514,0.9,11.39,11/27/2018 1:18
312,44.07,North Station,0.99,1005.36,0.2178,1543281514,0.9,11.35,11/27/2018 1:18
313,43.88,Northeastern University,0.99,1005.26,0.1303,1543281514,0.91,11.2,11/27/2018 1:18
314,44.84,South Station,0.99,1005.33,0.204,1543281514,0.88,11.38,11/27/2018 1:18
315,43.99,Theatre District,0.99,1005.32,0.1872,1543281514,0.9,11.33,11/27/2018 1:18
316,44.01,West End,0.99,1005.35,0.2043,1543281514,0.9,11.33,11/27/2018 1:18
317,31.41,Beacon Hill,0.83,1034.67,0,1544741102,0.64,2.32,12/13/2018 22:45
318,31.35,Boston University,0.83,1034.67,0,1544741102,0.63,2.3,12/13/2018 22:45
319,32.7,Financial District,0.84,1034.68,0,1544741102,0.61,2.36,12/13/2018 22:45
320,30.98,Northeastern University,0.84,1034.67,0,1544741102,0.65,2.35,12/13/2018 22:45
321,31.12,Theatre District,0.84,1034.67,0,1544741102,0.65,2.35,12/13/2018 22:45
322,31.18,West End,0.83,1034.68,0,1544741102,0.64,2.31,12/13/2018 22:45
323,38.84,Back Bay,1,1005.53,0,1545029101,0.9,10.93,12/17/2018 6:45
324,38.85,Beacon Hill,1,1005.54,0,1545029101,0.9,11.01,12/17/2018 6:45
325,38.77,Boston University,1,1005.57,0,1545029101,0.9,10.69,12/17/2018 6:45
326,38.6,Fenway,1,1005.54,0,1545029101,0.91,10.76,12/17/2018 6:45
327,39.65,Financial District,1,1005.51,0,1545029101,0.88,11.17,12/17/2018 6:45
328,38.86,Haymarket Square,1,1005.53,0,1545029101,0.9,11.11,12/17/2018 6:45
329,38.91,North End,1,1005.53,0,1545029101,0.9,11.15,12/17/2018 6:45
330,38.77,North Station,1,1005.54,0,1545029101,0.91,11.06,12/17/2018 6:45
331,38.65,Northeastern University,1,1005.53,0,1545029101,0.91,10.88,12/17/2018 6:45
332,39.63,South Station,1,1005.5,0,1545029101,0.88,11.18,12/17/2018 6:45
333,38.74,Theatre District,1,1005.51,0,1545029101,0.91,11.09,12/17/2018 6:45
334,38.71,West End,1,1005.54,0,1545029101,0.91,11.03,12/17/2018 6:45
335,21.25,Back Bay,0.3,1028.28,0,1544683501,0.55,4.88,12/13/2018 6:45
336,21.17,Beacon Hill,0.29,1028.29,0,1544683501,0.56,4.93,12/13/2018 6:45
337,21.07,Boston University,0.31,1028.29,0,1544683501,0.55,4.73,12/13/2018 6:45
338,21.17,Fenway,0.31,1028.28,0,1544683501,0.55,4.77,12/13/2018 6:45
339,21.22,Haymarket Square,0.29,1028.29,0,1544683501,0.56,5,12/13/2018 6:45
340,21.25,North End,0.29,1028.29,0,1544683501,0.56,5.03,12/13/2018 6:45
341,21.16,North Station,0.29,1028.29,0,1544683501,0.56,4.97,12/13/2018 6:45
342,21.27,Northeastern University,0.31,1028.27,0,1544683501,0.55,4.85,12/13/2018 6:45
343,21.3,Theatre District,0.3,1028.28,0,1544683501,0.56,4.98,12/13/2018 6:45
344,21.14,West End,0.29,1028.29,0,1544683501,0.56,4.95,12/13/2018 6:45
345,40.52,Back Bay,1,1014.17,0,1543213445,0.91,1.29,11/26/2018 6:24
346,40.51,North Station,1,1014.18,0,1543213445,0.92,1.35,11/26/2018 6:24
347,40.46,Theatre District,1,1014.17,0,1543213445,0.92,1.35,11/26/2018 6:24
348,38.82,Back Bay,0.76,996.84,0,1543452704,0.7,9.72,11/29/2018 0:51
349,38.77,Beacon Hill,0.75,996.83,0,1543452704,0.7,9.74,11/29/2018 0:51
350,38.82,Boston University,0.76,996.86,0,1543452704,0.7,9.6,11/29/2018 0:51
351,38.74,Fenway,0.75,996.99,0,1543452704,0.7,9.63,11/29/2018 0:51
352,37.2,Financial District,0.74,996.95,0,1543452704,0.75,9.79,11/29/2018 0:51
353,38.77,Haymarket Square,0.75,996.82,0,1543452704,0.7,9.78,11/29/2018 0:51
354,38.79,North End,0.75,996.82,0,1543452704,0.7,9.8,11/29/2018 0:51
355,38.74,North Station,0.75,996.82,0,1543452704,0.7,9.75,11/29/2018 0:51
356,38.66,Northeastern University,0.76,996.85,0,1543452704,0.7,9.72,11/29/2018 0:51
357,37.11,South Station,0.75,996.83,0,1543452704,0.75,9.84,11/29/2018 0:51
358,38.66,Theatre District,0.75,996.83,0,1543452704,0.7,9.8,11/29/2018 0:51
359,38.69,West End,0.75,996.83,0,1543452704,0.7,9.75,11/29/2018 0:51
360,36.91,Back Bay,0.53,1002.84,0,1543485174,0.7,9.46,11/29/2018 9:52
361,36.87,Beacon Hill,0.54,1002.83,0,1543485174,0.7,9.47,11/29/2018 9:52
362,37.06,Boston University,0.53,1002.85,0,1543485174,0.69,9.37,11/29/2018 9:52
363,36.66,Fenway,0.52,1002.85,0,1543485174,0.7,9.42,11/29/2018 9:52
364,36.92,Financial District,0.54,1002.82,0,1543485174,0.7,9.54,11/29/2018 9:52
365,36.68,Haymarket Square,0.54,1002.82,0,1543485174,0.7,9.5,11/29/2018 9:52
366,36.7,North End,0.55,1002.82,0,1543485174,0.7,9.52,11/29/2018 9:52
367,36.62,North Station,0.55,1002.82,0,1543485174,0.71,9.48,11/29/2018 9:52
368,36.54,Northeastern University,0.52,1002.84,0,1543485174,0.71,9.47,11/29/2018 9:52
369,36.91,South Station,0.54,1002.82,0,1543485174,0.7,9.55,11/29/2018 9:52
370,36.52,Theatre District,0.54,1002.83,0,1543485174,0.71,9.52,11/29/2018 9:52
371,36.57,West End,0.54,1002.83,0,1543485174,0.71,9.47,11/29/2018 9:52
372,50.52,Back Bay,0.86,1022.08,0,1544892301,0.79,2.33,12/15/2018 16:45
373,50.52,Beacon Hill,0.85,1022.08,0,1544892301,0.79,2.32,12/15/2018 16:45
374,50.58,Boston University,0.86,1022.09,0,1544892301,0.79,2.29,12/15/2018 16:45
375,50.61,Fenway,0.87,1022.08,0,1544892301,0.79,2.32,12/15/2018 16:45
376,50.51,Haymarket Square,0.85,1022.08,0,1544892301,0.79,2.32,12/15/2018 16:45
377,50.53,North End,0.85,1022.08,0,1544892301,0.79,2.33,12/15/2018 16:45
378,50.57,North Station,0.85,1022.08,0,1544892301,0.79,2.31,12/15/2018 16:45
379,50.69,Northeastern University,0.86,1022.07,0,1544892301,0.79,2.35,12/15/2018 16:45
380,50.12,South Station,0.85,1022.07,0,1544892301,0.81,2.38,12/15/2018 16:45
381,50.61,Theatre District,0.85,1022.07,0,1544892301,0.79,2.36,12/15/2018 16:45
382,50.55,West End,0.85,1022.08,0,1544892301,0.79,2.31,12/15/2018 16:45
383,38.85,Boston University,0.77,996.82,0,1543452548,0.7,9.55,11/29/2018 0:49
384,54.62,Boston University,0.66,999.87,0,1543852377,0.79,7.5,12/3/2018 15:52
385,25.04,Fenway,0.76,1006.36,0,1545129902,0.53,17.84,12/18/2018 10:45
386,39.66,Back Bay,0.71,1000.4,0,1545086702,0.7,9.91,12/17/2018 22:45
387,39.71,Beacon Hill,0.72,1000.38,0,1545086702,0.7,10.04,12/17/2018 22:45
388,39.54,Boston University,0.7,1000.43,0,1545086702,0.7,9.6,12/17/2018 22:45
389,40.57,Financial District,0.72,1000.37,0,1545086702,0.67,10.23,12/17/2018 22:45
390,40.52,South Station,0.76,1000.51,0,1545086702,0.67,10.16,12/17/2018 22:45
391,39.53,Theatre District,0.76,1000.52,0,1545086702,0.7,10.06,12/17/2018 22:45
392,39.56,West End,0.72,1000.37,0,1545086702,0.7,10.1,12/17/2018 22:45
393,40.35,Boston University,1,1014.17,0,1543212944,0.91,1.09,11/26/2018 6:15
394,40.26,Fenway,1,1014.17,0,1543212944,0.92,1.11,11/26/2018 6:15
395,40.49,South Station,1,1014.18,0,1543212944,0.92,1.27,11/26/2018 6:15
396,40.41,West End,1,1014.19,0,1543212944,0.92,1.22,11/26/2018 6:15
397,23.81,West End,0.5,1008.78,0,1545137102,0.51,14.95,12/18/2018 12:45
398,36.42,Back Bay,0.9,1018.82,0,1543632774,0.7,3.73,12/1/2018 2:52
399,36.42,Beacon Hill,0.9,1018.82,0,1543632774,0.7,3.72,12/1/2018 2:52
400,36.35,Boston University,0.9,1018.82,0,1543632774,0.7,3.68,12/1/2018 2:52
401,36.27,Fenway,0.9,1018.82,0,1543632774,0.71,3.72,12/1/2018 2:52
402,36.42,Financial District,0.9,1018.82,0,1543632774,0.7,3.76,12/1/2018 2:52
403,36.44,Haymarket Square,0.9,1018.82,0,1543632774,0.7,3.73,12/1/2018 2:52
404,36.47,North End,0.9,1018.82,0,1543632774,0.7,3.73,12/1/2018 2:52
405,36.4,North Station,0.9,1018.82,0,1543632774,0.7,3.71,12/1/2018 2:52
406,36.31,Northeastern University,0.9,1018.82,0,1543632774,0.71,3.75,12/1/2018 2:52
407,36.34,Theatre District,0.9,1018.82,0,1543632774,0.7,3.75,12/1/2018 2:52
408,36.35,West End,0.9,1018.82,0,1543632774,0.7,3.71,12/1/2018 2:52
409,29.23,Back Bay,0.6,1034.67,0,1544769901,0.73,0.83,12/14/2018 6:45
410,29.38,North End,0.59,1034.68,0,1544769901,0.73,0.83,12/14/2018 6:45
411,41.92,Back Bay,0.18,1006.43,0,1543503174,0.57,10.34,11/29/2018 14:52
412,41.83,Beacon Hill,0.18,1006.42,0,1543503174,0.57,10.37,11/29/2018 14:52
413,41.89,Boston University,0.17,1006.44,0,1543503174,0.57,10.25,11/29/2018 14:52
414,42.01,Fenway,0.17,1006.43,0,1543503174,0.57,10.27,11/29/2018 14:52
415,41.83,Financial District,0.18,1006.41,0,1543503174,0.57,10.43,11/29/2018 14:52
416,41.9,Haymarket Square,0.18,1006.41,0,1543503174,0.57,10.42,11/29/2018 14:52
417,41.91,North End,0.18,1006.41,0,1543503174,0.57,10.43,11/29/2018 14:52
418,41.94,North Station,0.18,1006.41,0,1543503174,0.57,10.4,11/29/2018 14:52
419,42,Northeastern University,0.17,1006.43,0,1543503174,0.57,10.31,11/29/2018 14:52
420,41.86,South Station,0.18,1006.41,0,1543503174,0.57,10.43,11/29/2018 14:52
421,41.93,Theatre District,0.18,1006.42,0,1543503174,0.57,10.4,11/29/2018 14:52
422,41.91,West End,0.18,1006.42,0,1543503174,0.57,10.39,11/29/2018 14:52
423,33.54,Back Bay,0.42,991.75,0,1543397531,0.83,5.89,11/28/2018 9:32
424,33.5,Beacon Hill,0.42,991.8,0,1543397531,0.84,5.88,11/28/2018 9:32
425,33.61,Boston University,0.42,991.76,0,1543397531,0.83,5.81,11/28/2018 9:32
426,33.3,Fenway,0.42,991.82,0,1543397531,0.84,5.82,11/28/2018 9:32
427,34.17,Financial District,0.42,991.74,0,1543397531,0.81,5.97,11/28/2018 9:32
428,33.39,Haymarket Square,0.42,991.79,0,1543397531,0.84,5.91,11/28/2018 9:32
429,33.41,North End,0.42,991.79,0,1543397531,0.84,5.93,11/28/2018 9:32
430,33.34,North Station,0.42,991.79,0,1543397531,0.84,5.89,11/28/2018 9:32
431,33.21,Northeastern University,0.42,991.82,0,1543397531,0.84,5.87,11/28/2018 9:32
432,34.13,South Station,0.42,991.8,0,1543397531,0.81,5.95,11/28/2018 9:32
433,33.22,Theatre District,0.42,991.75,0,1543397531,0.84,5.95,11/28/2018 9:32
434,33.28,West End,0.42,991.79,0,1543397531,0.84,5.89,11/28/2018 9:32
435,39.95,Back Bay,0.12,1022.78,0,1543679585,0.61,3.32,12/1/2018 15:53
436,39.92,Beacon Hill,0.12,1022.78,0,1543679585,0.61,3.34,12/1/2018 15:53
437,38.99,Financial District,0.11,1022.78,0,1543679585,0.63,3.36,12/1/2018 15:53
438,39.91,Haymarket Square,0.11,1022.78,0,1543679585,0.61,3.36,12/1/2018 15:53
439,39.94,North Station,0.11,1022.78,0,1543679585,0.61,3.36,12/1/2018 15:53
440,39.97,Theatre District,0.12,1022.78,0,1543679585,0.61,3.34,12/1/2018 15:53
441,39.91,West End,0.11,1022.78,0,1543679585,0.61,3.35,12/1/2018 15:53
442,41.65,Back Bay,0.46,1023.67,0,1544924701,0.72,6.2,12/16/2018 1:45
443,41.61,Beacon Hill,0.45,1023.68,0,1544924701,0.72,6.23,12/16/2018 1:45
444,41.59,Boston University,0.48,1023.67,0,1544924701,0.72,6.05,12/16/2018 1:45
445,41.5,Fenway,0.48,1023.67,0,1544924701,0.72,6.12,12/16/2018 1:45
446,42.85,Financial District,0.44,1023.67,0,1544924701,0.69,6.34,12/16/2018 1:45
447,41.68,Haymarket Square,0.44,1023.68,0,1544924701,0.71,6.28,12/16/2018 1:45
448,41.72,North End,0.44,1023.68,0,1544924701,0.71,6.3,12/16/2018 1:45
449,41.63,North Station,0.44,1023.68,0,1544924701,0.72,6.24,12/16/2018 1:45
450,41.56,Northeastern University,0.47,1023.67,0,1544924701,0.72,6.2,12/16/2018 1:45
451,42.85,South Station,0.44,1023.67,0,1544924701,0.69,6.35,12/16/2018 1:45
452,41.66,Theatre District,0.45,1023.67,0,1544924701,0.72,6.3,12/16/2018 1:45
453,41.59,West End,0.45,1023.68,0,1544924701,0.72,6.23,12/16/2018 1:45
454,39.14,North Station,0.82,996.07,0,1543449728,0.67,10.7,11/29/2018 0:02
455,39.18,Back Bay,0.14,992.21,0,1543364120,0.72,8.78,11/28/2018 0:15
456,39.15,Beacon Hill,0.13,992.19,0,1543364120,0.72,8.85,11/28/2018 0:15
457,39.21,Boston University,0.14,992.21,0,1543364120,0.72,8.62,11/28/2018 0:15
458,38.94,Fenway,0.14,992.23,0,1543364120,0.73,8.64,11/28/2018 0:15
459,39.28,Financial District,0.13,992.19,0,1543364120,0.72,8.95,11/28/2018 0:15
460,39.12,Haymarket Square,0.13,992.18,0,1543364120,0.73,8.94,11/28/2018 0:15
461,39.16,North End,0.13,992.17,0,1543364120,0.72,8.97,11/28/2018 0:15
462,39.06,North Station,0.13,992.17,0,1543364120,0.73,8.91,11/28/2018 0:15
463,38.92,Northeastern University,0.14,992.23,0,1543364120,0.73,8.71,11/28/2018 0:15
464,39.23,South Station,0.13,992.2,0,1543364120,0.72,8.94,11/28/2018 0:15
465,38.96,Theatre District,0.13,992.2,0,1543364120,0.73,8.88,11/28/2018 0:15
466,39,West End,0.13,992.18,0,1543364120,0.73,8.89,11/28/2018 0:15
467,40.39,Back Bay,0.92,1013.79,0,1543210159,0.93,2.71,11/26/2018 5:29
468,40.33,Financial District,0.92,1013.8,0,1543210159,0.94,2.79,11/26/2018 5:29
469,36.36,Back Bay,0.29,1001.89,0,1545101101,0.69,10,12/18/2018 2:45
470,36.41,Boston University,0.29,1001.83,0,1545101101,0.69,9.92,12/18/2018 2:45
471,36.09,Fenway,0.29,1001.83,0,1545101101,0.69,9.96,12/18/2018 2:45
472,36.29,Haymarket Square,0.29,1001.75,0,1545101101,0.69,10.06,12/18/2018 2:45
473,36.33,North End,0.29,1001.75,0,1545101101,0.69,10.07,12/18/2018 2:45
474,36.22,North Station,0.29,1001.76,0,1545101101,0.69,10.03,12/18/2018 2:45
475,36.03,Northeastern University,0.29,1001.82,0,1545101101,0.7,10.01,12/18/2018 2:45
476,36.08,Theatre District,0.29,1001.77,0,1545101101,0.7,10.08,12/18/2018 2:45
477,38.09,Back Bay,0.35,998.19,0,1543458729,0.71,10.38,11/29/2018 2:32
478,38.06,Beacon Hill,0.34,998.17,0,1543458729,0.71,10.41,11/29/2018 2:32
479,39.22,Financial District,0.35,998.16,0,1543458729,0.68,10.51,11/29/2018 2:32
480,37.97,North Station,0.37,998.28,0,1543458729,0.72,10.75,11/29/2018 2:32
481,37.82,Theatre District,0.37,998.3,0,1543458729,0.72,10.79,11/29/2018 2:32
482,37.91,West End,0.37,998.29,0,1543458729,0.72,10.74,11/29/2018 2:32
483,30.8,Beacon Hill,0,1012.32,0,1545158702,0.46,13.08,12/18/2018 18:45
484,30.96,Boston University,0,1012.35,0,1545158702,0.45,12.93,12/18/2018 18:45
485,30.93,Fenway,0,1012.35,0,1545158702,0.45,12.99,12/18/2018 18:45
486,31.19,Financial District,0,1012.31,0,1545158702,0.45,13.18,12/18/2018 18:45
487,30.83,North Station,0,1012.32,0,1545158702,0.46,13.09,12/18/2018 18:45
488,30.79,West End,0,1012.32,0,1545158702,0.46,13.09,12/18/2018 18:45
489,39.53,Back Bay,0.83,995.65,0,1543447929,0.66,10.8,11/28/2018 23:32
490,39.53,Boston University,0.82,995.67,0,1543447929,0.66,10.64,11/28/2018 23:32
491,39.32,Fenway,0.83,995.67,0,1543447929,0.66,10.71,11/28/2018 23:32
492,40.4,Financial District,0.84,995.62,0,1543447929,0.64,10.95,11/28/2018 23:32
493,39.48,Haymarket Square,0.83,995.62,0,1543447929,0.66,10.88,11/28/2018 23:32
494,39.52,North End,0.84,995.61,0,1543447929,0.66,10.91,11/28/2018 23:32
495,39.33,Northeastern University,0.83,995.66,0,1543447929,0.66,10.79,11/28/2018 23:32
496,40.38,South Station,0.84,995.63,0,1543447929,0.64,10.97,11/28/2018 23:32
497,39.37,Theatre District,0.84,995.63,0,1543447929,0.66,10.91,11/28/2018 23:32
498,39.36,West End,0.83,995.62,0,1543447929,0.66,10.84,11/28/2018 23:32
499,32.17,Back Bay,0.6,1034.09,0,1544733901,0.61,1.34,12/13/2018 20:45
500,32.06,Fenway,0.61,1034.09,0,1544733901,0.61,1.27,12/13/2018 20:45
501,32.81,Financial District,0.58,1034.09,0,1544733901,0.6,1.47,12/13/2018 20:45
502,32.18,Haymarket Square,0.58,1034.09,0,1544733901,0.62,1.43,12/13/2018 20:45
503,32.21,North End,0.58,1034.09,0,1544733901,0.62,1.45,12/13/2018 20:45
504,32.16,North Station,0.58,1034.09,0,1544733901,0.62,1.4,12/13/2018 20:45
505,32.07,Northeastern University,0.6,1034.09,0,1544733901,0.62,1.33,12/13/2018 20:45
506,32.79,South Station,0.59,1034.09,0,1544733901,0.6,1.48,12/13/2018 20:45
507,32.09,Theatre District,0.59,1034.09,0,1544733901,0.62,1.43,12/13/2018 20:45
508,39.87,South Station,1,1016.92,0,1543611175,0.63,3.62,11/30/2018 20:52
509,20.26,Back Bay,0.45,1031.72,0,1544701501,0.63,2.79,12/13/2018 11:45
510,20.29,Beacon Hill,0.45,1031.72,0,1544701501,0.63,2.85,12/13/2018 11:45
511,20.13,Boston University,0.45,1031.72,0,1544701501,0.62,2.73,12/13/2018 11:45
512,19.89,Fenway,0.45,1031.72,0,1544701501,0.63,2.71,12/13/2018 11:45
513,20.23,Financial District,0.46,1031.71,0,1544701501,0.63,2.88,12/13/2018 11:45
514,20.26,Haymarket Square,0.45,1031.72,0,1544701501,0.63,2.9,12/13/2018 11:45
515,20.32,North End,0.45,1031.72,0,1544701501,0.63,2.91,12/13/2018 11:45
516,20.11,North Station,0.45,1031.72,0,1544701501,0.63,2.89,12/13/2018 11:45
517,19.94,Northeastern University,0.45,1031.71,0,1544701501,0.63,2.74,12/13/2018 11:45
518,20.16,South Station,0.46,1031.71,0,1544701501,0.63,2.87,12/13/2018 11:45
519,20.07,Theatre District,0.46,1031.71,0,1544701501,0.63,2.84,12/13/2018 11:45
520,20.06,West End,0.45,1031.72,0,1544701501,0.63,2.87,12/13/2018 11:45
521,40.35,Boston University,1,1014.17,0,1543212884,0.91,1.08,11/26/2018 6:14
522,40.26,Fenway,1,1014.17,0,1543212884,0.92,1.09,11/26/2018 6:14
523,40.54,North End,1,1014.19,0,1543212884,0.91,1.25,11/26/2018 6:14
524,40.48,South Station,1,1014.18,0,1543212884,0.92,1.26,11/26/2018 6:14
525,36.45,Beacon Hill,0.87,1018.48,0,1543630198,0.69,4.22,12/1/2018 2:09
526,36.24,Boston University,0.87,1018.49,0,1543630198,0.7,4.31,12/1/2018 2:09
527,36.26,Fenway,0.87,1018.48,0,1543630198,0.7,4.32,12/1/2018 2:09
528,36.41,Financial District,0.87,1018.48,0,1543630198,0.69,4.19,12/1/2018 2:09
529,36.23,North Station,0.87,1018.48,0,1543630198,0.7,4.19,12/1/2018 2:09
530,36.27,Northeastern University,0.87,1018.48,0,1543630198,0.7,4.3,12/1/2018 2:09
531,36.21,South Station,0.87,1018.48,0,1543630198,0.7,4.2,12/1/2018 2:09
532,36.16,Theatre District,0.87,1018.48,0,1543630198,0.7,4.22,12/1/2018 2:09
533,36.17,West End,0.87,1018.48,0,1543630198,0.7,4.2,12/1/2018 2:09
534,44.87,Fenway,0.88,1009.85,0,1543264508,0.84,9.29,11/26/2018 20:35
535,42.78,Back Bay,0.18,1023.04,0,1544921101,0.71,6.33,12/16/2018 0:45
536,42.75,Beacon Hill,0.17,1023.04,0,1544921101,0.71,6.37,12/16/2018 0:45
537,42.68,Boston University,0.19,1023.05,0,1544921101,0.71,6.11,12/16/2018 0:45
538,42.68,Fenway,0.19,1023.04,0,1544921101,0.71,6.19,12/16/2018 0:45
539,43.91,Financial District,0.17,1023.04,0,1544921101,0.68,6.52,12/16/2018 0:45
540,42.75,Haymarket Square,0.17,1023.04,0,1544921101,0.71,6.45,12/16/2018 0:45
541,42.78,North End,0.17,1023.04,0,1544921101,0.71,6.49,12/16/2018 0:45
542,42.7,North Station,0.17,1023.05,0,1544921101,0.71,6.4,12/16/2018 0:45
543,42.7,Northeastern University,0.19,1023.04,0,1544921101,0.71,6.3,12/16/2018 0:45
544,42.72,Theatre District,0.18,1023.04,0,1544921101,0.71,6.47,12/16/2018 0:45
545,42.69,West End,0.17,1023.05,0,1544921101,0.71,6.39,12/16/2018 0:45
546,26.63,Back Bay,0.44,1034.02,0,1544780701,0.81,2.39,12/14/2018 9:45
547,26.65,Beacon Hill,0.45,1034.02,0,1544780701,0.81,2.39,12/14/2018 9:45
548,26.69,Haymarket Square,0.45,1034.02,0,1544780701,0.81,2.4,12/14/2018 9:45
549,26.76,North End,0.45,1034.02,0,1544780701,0.81,2.41,12/14/2018 9:45
550,26.35,Northeastern University,0.44,1034.03,0,1544780701,0.81,2.39,12/14/2018 9:45
551,26.47,Theatre District,0.45,1034.02,0,1544780701,0.82,2.41,12/14/2018 9:45
552,39.26,Back Bay,1,1019.52,0.0293,1543740774,0.86,3.99,12/2/2018 8:52
553,39.26,Beacon Hill,1,1019.53,0.0294,1543740774,0.86,4.03,12/2/2018 8:52
554,39.08,Fenway,1,1019.5,0.0299,1543740774,0.87,3.91,12/2/2018 8:52
555,39.28,Financial District,1,1019.54,0.0322,1543740774,0.86,4.1,12/2/2018 8:52
556,39.29,Haymarket Square,1,1019.54,0.0315,1543740774,0.86,4.08,12/2/2018 8:52
557,39.33,North End,1,1019.54,0.0325,1543740774,0.86,4.1,12/2/2018 8:52
558,39.24,North Station,1,1019.54,0.0295,1543740774,0.86,4.06,12/2/2018 8:52
559,39.13,Northeastern University,1,1019.51,0.03,1543740774,0.87,3.96,12/2/2018 8:52
560,39.26,South Station,1,1019.53,0.032,1543740774,0.86,4.11,12/2/2018 8:52
561,39.19,Theatre District,1,1019.53,0.0313,1543740774,0.87,4.06,12/2/2018 8:52
562,39.19,West End,1,1019.54,0.0294,1543740774,0.86,4.05,12/2/2018 8:52
563,41.78,Back Bay,0.15,1016.57,0,1543596774,0.57,2.51,11/30/2018 16:52
564,41.74,Beacon Hill,0.14,1016.57,0,1543596774,0.57,2.6,11/30/2018 16:52
565,41.78,Boston University,0.16,1016.57,0,1543596774,0.57,2.46,11/30/2018 16:52
566,41.7,Fenway,0.15,1016.57,0,1543596774,0.57,2.41,11/30/2018 16:52
567,41.45,Financial District,0.14,1016.57,0,1543596774,0.58,2.61,11/30/2018 16:52
568,41.77,Haymarket Square,0.14,1016.57,0,1543596774,0.57,2.68,11/30/2018 16:52
569,41.8,North End,0.14,1016.57,0,1543596774,0.57,2.7,11/30/2018 16:52
570,41.75,North Station,0.14,1016.57,0,1543596774,0.57,2.69,11/30/2018 16:52
571,41.69,Northeastern University,0.15,1016.57,0,1543596774,0.57,2.41,11/30/2018 16:52
572,41.44,South Station,0.14,1016.57,0,1543596774,0.58,2.58,11/30/2018 16:52
573,41.67,Theatre District,0.14,1016.57,0,1543596774,0.57,2.56,11/30/2018 16:52
574,41.7,West End,0.14,1016.57,0,1543596774,0.57,2.65,11/30/2018 16:52
575,40.57,Haymarket Square,0.99,1014.86,0,1543228509,0.95,2.05,11/26/2018 10:35
576,40.6,North End,0.99,1014.86,0,1543228509,0.95,2.07,11/26/2018 10:35
577,28.45,Back Bay,0.53,1034.51,0,1544777101,0.77,3.12,12/14/2018 8:45
578,28.21,Fenway,0.54,1034.51,0,1544777101,0.78,3.04,12/14/2018 8:45
579,28.55,Haymarket Square,0.52,1034.51,0,1544777101,0.77,3.22,12/14/2018 8:45
580,28.62,North End,0.52,1034.51,0,1544777101,0.77,3.24,12/14/2018 8:45
581,28.51,North Station,0.52,1034.51,0,1544777101,0.77,3.2,12/14/2018 8:45
582,28.2,Northeastern University,0.54,1034.51,0,1544777101,0.78,3.08,12/14/2018 8:45
583,28.4,South Station,0.52,1034.51,0,1544777101,0.78,3.21,12/14/2018 8:45
584,28.32,Theatre District,0.53,1034.51,0,1544777101,0.78,3.18,12/14/2018 8:45
585,37.84,Back Bay,0.44,998.93,0,1543466783,0.7,9.35,11/29/2018 4:46
586,37.82,Beacon Hill,0.45,998.92,0,1543466783,0.7,9.37,11/29/2018 4:46
587,37.84,Boston University,0.43,998.94,0,1543466783,0.7,9.24,11/29/2018 4:46
588,37.7,Fenway,0.43,998.94,0,1543466783,0.7,9.28,11/29/2018 4:46
589,37.93,Financial District,0.45,998.91,0,1543466783,0.69,9.44,11/29/2018 4:46
590,37.82,Haymarket Square,0.45,998.91,0,1543466783,0.7,9.41,11/29/2018 4:46
591,37.86,North End,0.45,998.91,0,1543466783,0.7,9.42,11/29/2018 4:46
592,37.79,North Station,0.45,998.91,0,1543466783,0.7,9.38,11/29/2018 4:46
593,37.67,Northeastern University,0.43,998.93,0,1543466783,0.7,9.34,11/29/2018 4:46
